code_module,code_presentation,id_student,dataplus,dualpane,externalquiz,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,target
DDD,2014J,614471,0,0,1,48,0,35,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DDD,2014J,614683,0,0,1,51,11,39,0,0,25,0,0,0,0,0,0,16,0,32,0,0
DDD,2014J,614791,0,0,1,62,0,40,0,2,26,0,0,0,0,0,0,9,0,14,4,1
DDD,2014J,614912,0,0,1,6,0,6,0,0,3,0,0,0,0,0,0,1,0,6,0,0
DDD,2014J,614930,0,0,0,106,25,94,0,0,29,0,0,0,0,0,0,13,0,12,1,0
DDD,2014J,615183,0,0,5,355,0,109,0,10,123,0,0,0,0,0,0,24,0,66,9,0
DDD,2014J,616862,0,0,1,29,1,15,0,0,24,0,0,0,0,0,0,13,0,37,5,0
DDD,2014J,617249,0,0,1,199,15,140,0,0,73,0,0,0,0,0,0,25,0,29,3,0
DDD,2014J,617850,0,0,0,119,7,116,0,5,95,0,0,0,0,0,0,19,0,28,5,1
DDD,2014J,617952,0,0,1,237,15,145,0,2,83,0,0,0,0,0,0,75,0,88,5,0
DDD,2014J,617993,0,0,0,39,14,26,0,2,31,0,0,0,0,0,0,13,0,40,1,0
DDD,2014J,618033,0,0,38,15,2,229,0,11,219,0,0,0,0,0,0,32,0,69,11,0
DDD,2014J,618737,0,0,4,241,0,141,0,5,25,0,0,0,0,0,0,9,0,19,14,1
DDD,2014J,618989,0,0,17,1102,13,380,0,34,40,0,0,0,0,0,0,68,0,368,32,1
DDD,2014J,619055,0,0,0,10,17,21,0,0,43,0,0,0,0,0,0,3,0,21,1,0
DDD,2014J,619851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0
DDD,2014J,619907,0,0,2,67,8,53,0,2,14,0,0,0,0,0,0,11,0,59,9,1
DDD,2014J,619910,0,0,1,585,0,302,0,5,73,0,0,0,0,0,0,39,0,164,19,1
DDD,2014J,621001,0,0,1,17,0,30,0,1,10,0,0,0,0,0,0,4,0,11,0,0
DDD,2014J,621659,0,0,1,109,13,80,0,0,50,0,0,0,0,0,0,14,0,17,3,0
DDD,2014J,622246,0,0,1,88,0,93,0,6,20,0,0,0,0,0,0,12,0,61,9,0
DDD,2014J,622384,0,0,0,0,6,22,0,0,23,0,0,0,0,0,0,8,0,6,0,0
DDD,2014J,622555,0,0,2,88,0,45,0,0,20,0,0,0,0,0,0,8,0,29,13,1
DDD,2014J,622597,0,0,7,326,3,129,0,1,81,0,0,0,0,0,0,8,0,27,10,0
DDD,2014J,622626,0,0,1,0,0,20,0,0,12,0,0,0,0,0,0,11,0,43,5,1
DDD,2014J,623190,0,0,2,33,0,42,0,2,56,0,0,0,0,0,0,4,0,6,1,1
DDD,2014J,623223,0,0,5,73,0,54,0,1,19,0,0,0,0,0,0,13,0,26,4,0
DDD,2014J,623225,0,0,2,478,3,163,0,9,18,0,0,0,0,0,0,13,0,34,9,1
DDD,2014J,623276,0,0,2,42,2,98,0,26,48,0,0,0,0,0,0,78,0,58,7,1
DDD,2014J,623289,0,0,3,132,18,114,0,17,18,0,0,0,0,0,0,22,0,46,6,1
DDD,2014J,623407,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,623641,0,0,5,42,0,67,0,7,61,0,0,0,0,0,0,69,0,41,8,1
DDD,2014J,623864,0,0,3,25,16,85,0,0,20,0,0,0,0,0,0,27,0,56,14,1
DDD,2014J,623937,0,0,6,120,0,178,0,0,168,0,0,0,0,0,0,29,0,49,23,1
DDD,2014J,623968,0,0,6,387,149,221,0,6,89,0,0,0,0,0,0,65,0,176,32,1
DDD,2014J,624891,0,0,6,301,0,176,0,12,62,0,0,0,0,0,0,24,0,26,7,1
DDD,2014J,625283,0,0,3,0,0,46,0,0,88,0,0,0,0,0,0,24,0,14,9,1
DDD,2014J,625467,0,0,8,2253,20,985,0,2,46,0,0,0,0,0,0,19,0,88,3,1
DDD,2014J,625502,0,0,1,13,17,35,0,0,45,0,0,0,0,0,0,6,0,9,0,0
DDD,2014J,625555,0,0,6,74,13,127,0,4,91,0,0,0,0,0,0,14,0,28,15,1
DDD,2014J,625765,0,0,1,0,0,52,0,0,14,0,0,0,0,0,0,11,0,20,7,0
DDD,2014J,626132,0,0,7,773,12,369,0,3,98,0,0,0,0,0,0,40,0,45,13,1
DDD,2014J,626179,0,0,5,77,1,113,0,5,31,0,0,0,0,0,0,21,0,49,15,1
DDD,2014J,626386,0,0,0,13,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,626546,0,0,1,133,15,95,0,10,50,0,0,0,0,0,0,13,0,32,2,0
DDD,2014J,626630,0,0,1,52,17,49,0,2,34,0,0,0,0,0,0,7,0,19,7,1
DDD,2014J,627097,0,0,0,43,0,39,0,3,27,0,0,0,0,0,0,4,0,9,1,1
DDD,2014J,627236,0,0,2,161,0,136,0,10,160,0,0,0,0,0,0,22,0,48,19,1
DDD,2014J,627295,0,0,3,32,0,120,0,9,117,0,0,0,0,0,0,55,0,58,3,1
DDD,2014J,627367,0,0,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0
DDD,2014J,627416,0,0,0,29,0,21,0,0,2,0,0,0,0,0,0,1,0,2,0,0
DDD,2014J,627453,0,0,1,9,8,51,0,0,83,0,0,0,0,0,0,12,0,31,3,1
DDD,2014J,627476,0,0,4,207,26,110,0,7,49,0,0,0,0,0,0,13,0,65,7,1
DDD,2014J,627618,0,0,4,10,3,86,0,6,47,0,0,0,0,0,0,22,0,56,6,0
DDD,2014J,627695,0,0,0,9,6,35,0,1,103,0,0,0,0,0,0,19,0,77,10,0
DDD,2014J,628259,0,0,6,108,0,96,0,2,40,0,0,0,0,0,0,12,0,16,2,0
DDD,2014J,628390,0,0,8,120,66,132,0,0,33,0,0,0,0,0,0,33,0,219,20,1
DDD,2014J,628437,0,0,8,25,25,110,0,0,118,0,0,0,0,0,0,22,0,51,8,1
DDD,2014J,628519,0,0,0,147,0,42,0,3,105,0,0,0,0,0,0,17,0,18,4,1
DDD,2014J,628593,0,0,3,219,0,187,0,9,32,0,0,0,0,0,0,142,0,88,8,1
DDD,2014J,628631,0,0,3,9,12,33,0,3,31,0,0,0,0,0,0,22,0,37,2,1
DDD,2014J,628662,0,0,8,74,0,70,0,1,68,0,0,0,0,0,0,21,0,41,1,0
DDD,2014J,628733,0,0,1,0,0,9,0,0,3,0,0,0,0,0,0,0,0,9,0,0
DDD,2014J,629309,0,0,2,1477,0,249,0,17,26,0,5,0,0,0,0,20,0,52,20,1
DDD,2014J,629379,0,0,1,143,0,127,0,3,28,0,0,0,0,0,0,36,0,52,14,1
DDD,2014J,629703,0,0,8,866,1,644,0,13,93,0,0,0,0,0,0,94,0,163,12,1
DDD,2014J,629878,0,0,6,67,17,96,0,7,105,0,0,0,0,0,0,72,0,123,12,0
DDD,2014J,630328,0,0,0,0,44,34,0,0,61,0,0,0,0,0,0,7,0,6,4,1
DDD,2014J,630354,0,0,1,79,0,57,0,1,44,0,0,0,0,0,0,7,0,7,4,0
DDD,2014J,630380,0,0,4,68,0,58,0,0,19,0,0,0,0,0,0,11,0,19,8,1
DDD,2014J,630775,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,630858,0,0,3,124,14,82,0,0,37,0,0,0,0,0,0,29,0,41,3,1
DDD,2014J,630900,0,0,7,103,27,215,0,9,103,0,0,0,0,0,0,68,0,229,29,1
DDD,2014J,631055,0,0,0,53,0,54,0,1,24,0,0,0,0,0,0,20,0,23,14,1
DDD,2014J,631240,0,0,1,8,28,62,0,0,90,0,0,0,0,0,0,5,0,10,6,0
DDD,2014J,631293,0,0,1,69,0,52,0,1,13,0,0,0,0,0,0,8,0,7,1,0
DDD,2014J,631295,0,0,0,10,0,6,0,0,4,0,0,0,0,0,0,1,0,4,0,0
DDD,2014J,631336,0,0,3,60,6,65,0,0,68,0,0,0,0,0,0,15,0,21,7,0
DDD,2014J,631513,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,631603,0,0,3,40,2,77,0,8,38,0,0,0,0,0,0,24,0,57,12,1
DDD,2014J,631835,0,0,5,189,9,196,0,11,109,0,0,0,0,0,0,30,0,78,5,1
DDD,2014J,631998,0,0,6,78,0,81,0,14,30,0,0,0,0,0,0,31,0,74,9,1
DDD,2014J,632093,0,0,8,583,25,255,0,5,51,0,0,0,0,0,0,31,0,63,12,1
DDD,2014J,632314,0,0,0,142,12,110,0,0,31,0,0,0,0,0,0,16,0,33,5,0
DDD,2014J,632645,0,0,3,16,0,66,0,17,20,0,0,0,0,0,0,17,0,33,10,1
DDD,2014J,632719,0,0,0,3,0,19,0,3,18,0,0,0,0,0,0,7,0,18,2,0
DDD,2014J,632795,0,0,0,33,11,31,0,1,17,0,0,0,0,0,0,15,0,7,3,0
DDD,2014J,632831,0,0,0,27,0,24,0,0,32,0,0,0,0,0,0,19,0,26,2,0
DDD,2014J,632877,0,0,15,2768,31,814,0,16,33,0,0,0,0,0,0,43,0,162,20,1
DDD,2014J,633237,0,0,0,31,2,11,0,0,1,0,0,0,0,0,0,2,0,15,2,0
DDD,2014J,633295,0,0,10,1363,33,692,0,4,100,0,0,0,0,0,0,13,0,118,13,0
DDD,2014J,633331,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1
DDD,2014J,633409,0,0,0,7,0,14,0,0,13,0,0,0,0,0,0,5,0,8,1,0
DDD,2014J,633414,0,0,1,131,2,58,0,4,17,0,0,0,0,0,0,3,0,15,4,0
DDD,2014J,633475,0,0,4,109,9,76,0,6,64,0,0,0,0,0,0,16,0,48,13,0
DDD,2014J,633574,0,0,6,321,7,204,0,5,33,0,0,0,0,0,0,41,0,104,18,1
DDD,2014J,633618,0,0,2,30,0,79,0,4,57,0,6,0,0,0,0,17,0,29,1,1
DDD,2014J,634035,0,0,8,26,46,121,0,0,77,0,0,0,0,0,0,33,0,66,10,0
DDD,2014J,634037,0,0,0,57,8,46,0,0,17,0,0,0,0,0,0,15,0,31,6,1
DDD,2014J,634047,0,0,4,12,0,46,0,2,13,0,0,0,0,0,0,43,0,103,21,1
DDD,2014J,634305,0,0,8,107,0,208,0,16,33,0,0,0,0,0,0,46,0,139,25,1
DDD,2014J,634489,0,0,2,114,1,142,0,8,25,0,0,0,0,0,0,41,0,41,13,0
DDD,2014J,634508,0,0,1,44,0,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DDD,2014J,634646,0,0,0,0,0,24,0,0,27,0,0,0,0,0,0,4,0,12,2,1
DDD,2014J,634693,0,0,4,153,0,86,0,7,40,0,0,0,0,0,0,26,0,95,8,0
DDD,2014J,634966,0,0,2,10,0,63,0,0,116,0,0,0,0,0,0,11,0,19,7,0
DDD,2014J,635170,0,0,3,0,14,69,0,0,56,0,0,0,0,0,0,14,0,55,2,0
DDD,2014J,635255,0,0,8,400,11,400,0,8,11,0,0,0,0,0,0,32,0,79,16,1
DDD,2014J,635418,0,0,6,239,31,231,0,3,129,0,0,0,0,0,0,80,0,167,10,0
DDD,2014J,635986,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,635992,0,0,3,378,0,215,0,0,22,0,0,0,0,0,0,34,0,67,11,1
DDD,2014J,636243,0,0,1,38,0,54,0,2,23,0,0,0,0,0,0,8,0,14,3,0
DDD,2014J,636364,0,0,8,235,0,189,0,9,31,0,2,0,0,0,0,42,0,119,16,1
DDD,2014J,636420,0,0,2,0,0,15,0,0,14,0,0,0,0,0,0,6,0,21,0,0
DDD,2014J,636451,0,0,1,11,0,29,0,5,22,0,0,0,0,0,0,9,0,27,6,1
DDD,2014J,636484,0,0,2,123,0,70,0,3,94,0,0,0,0,0,0,12,0,25,5,1
DDD,2014J,636503,0,0,4,32,4,72,0,4,37,0,0,0,0,0,0,14,0,88,7,0
DDD,2014J,636594,0,0,2,25,12,106,0,3,45,0,0,0,0,0,0,29,0,65,12,1
DDD,2014J,636697,0,0,7,401,0,168,0,5,31,0,0,0,0,0,0,13,0,42,14,1
DDD,2014J,636875,0,0,1,44,0,38,0,0,52,0,0,0,0,0,0,13,0,17,2,1
DDD,2014J,637064,0,0,2,2,0,56,0,7,17,0,0,0,0,0,0,10,0,33,3,0
DDD,2014J,637075,0,0,1,8,0,42,0,0,89,0,0,0,0,0,0,10,0,19,0,0
DDD,2014J,637347,0,0,1,22,0,60,0,0,49,0,0,0,0,0,0,16,0,18,2,0
DDD,2014J,637374,0,0,1,42,13,43,0,6,60,0,0,0,0,0,0,10,0,13,1,0
DDD,2014J,637473,0,0,1,64,0,94,0,5,45,0,1,0,0,0,0,15,0,25,12,1
DDD,2014J,637691,0,0,2,0,10,46,0,2,43,0,0,0,0,0,0,7,0,19,4,1
DDD,2014J,638023,0,0,0,0,11,15,0,0,6,0,0,0,0,0,0,0,0,4,0,0
DDD,2014J,638051,0,0,6,11,2,92,0,5,46,0,0,0,0,0,0,11,0,15,1,0
DDD,2014J,638131,0,0,1,0,0,73,0,0,28,0,0,0,0,0,0,8,0,20,6,0
DDD,2014J,638202,0,0,1,0,12,48,0,5,89,0,0,0,0,0,0,11,0,13,3,0
DDD,2014J,638243,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,0,8,0,0
DDD,2014J,638384,0,0,337,91,36,150,0,1,133,0,0,0,0,0,0,19,0,78,21,1
DDD,2014J,639190,0,0,0,0,15,7,0,0,8,0,0,0,0,0,0,1,0,4,0,0
DDD,2014J,639514,0,0,22,226,1,188,0,18,29,0,0,0,0,0,0,56,0,121,22,1
DDD,2014J,639766,0,0,4,211,0,152,0,4,26,0,0,0,0,0,0,29,0,61,3,1
DDD,2014J,640144,0,0,4,48,0,74,0,5,59,0,0,0,0,0,0,10,0,33,4,0
DDD,2014J,640178,0,0,4,43,0,139,0,5,27,0,0,0,0,0,0,35,0,62,16,0
DDD,2014J,640691,0,0,0,14,0,17,0,0,4,0,0,0,0,0,0,4,0,10,1,0
DDD,2014J,640773,0,0,4,184,6,193,0,7,125,0,0,0,0,0,0,52,0,88,15,0
DDD,2014J,640836,0,0,1,75,0,47,0,1,27,0,0,0,0,0,0,17,0,26,10,1
DDD,2014J,640942,0,0,7,604,12,247,0,14,116,0,0,0,0,0,0,50,0,140,34,1
DDD,2014J,640975,0,0,28,288,27,325,0,31,267,0,0,0,0,0,0,55,0,137,24,1
DDD,2014J,640982,0,0,4,41,0,83,0,4,58,0,0,0,0,0,0,62,0,95,7,1
DDD,2014J,641192,0,0,3,2,3,36,0,0,18,0,0,0,0,0,0,2,0,12,0,0
DDD,2014J,641253,0,0,12,245,0,195,0,0,30,0,0,0,0,0,0,16,0,55,14,1
DDD,2014J,641305,0,0,4,20,0,21,0,1,15,0,0,0,0,0,0,2,0,7,0,0
DDD,2014J,641315,0,0,28,1047,0,633,0,18,123,0,0,0,0,0,0,74,0,277,30,1
DDD,2014J,641557,0,0,0,0,1,5,0,0,26,0,0,0,0,0,0,2,0,7,0,0
DDD,2014J,641609,0,0,2,0,0,41,0,0,57,0,0,0,0,0,0,21,0,17,7,0
DDD,2014J,641744,0,0,3,183,0,153,0,15,49,0,0,0,0,0,0,23,0,65,17,1
DDD,2014J,641845,0,0,1,48,0,25,0,0,12,0,0,0,0,0,0,1,0,5,0,0
DDD,2014J,641896,0,0,3,110,0,70,0,0,11,0,0,0,0,0,0,15,0,23,15,1
DDD,2014J,642139,0,0,1,3,6,57,0,12,55,0,0,0,0,0,0,24,0,27,3,1
DDD,2014J,642222,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,642230,0,0,1,95,0,43,0,0,9,0,0,0,0,0,0,5,0,19,3,0
DDD,2014J,642310,0,0,8,697,1,284,0,15,55,0,0,0,0,0,0,46,0,147,21,1
DDD,2014J,642443,0,0,3,855,0,246,0,7,110,0,0,0,0,0,0,39,0,106,15,1
DDD,2014J,642474,0,0,7,2662,6,302,0,13,40,0,0,0,0,0,0,64,0,234,21,1
DDD,2014J,642501,0,0,6,116,0,177,0,3,49,0,0,0,0,0,0,58,0,75,17,1
DDD,2014J,642625,0,0,2,21,17,36,0,1,30,0,0,0,0,0,0,3,0,30,2,0
DDD,2014J,642744,0,0,1,59,0,64,0,1,45,0,0,0,0,0,0,14,0,19,2,0
DDD,2014J,642764,0,0,2,65,65,57,0,1,87,0,0,0,0,0,0,4,0,12,2,0
DDD,2014J,642838,0,0,1,311,0,152,0,3,10,0,0,0,0,0,0,4,0,38,4,1
DDD,2014J,643006,0,0,3,113,0,157,0,1,102,0,0,0,0,0,0,24,0,26,11,1
DDD,2014J,643036,0,0,2,33,4,62,0,0,180,0,0,0,0,0,0,15,0,13,2,1
DDD,2014J,643126,0,0,8,740,0,259,0,33,26,0,0,0,0,0,0,34,0,120,17,1
DDD,2014J,643199,0,0,3,11,11,115,0,2,39,0,0,0,0,0,0,31,0,52,11,0
DDD,2014J,643230,0,0,1,32,0,26,0,0,22,0,0,0,0,0,0,4,0,14,4,0
DDD,2014J,643280,0,0,3,6,17,59,0,0,108,0,0,0,0,0,0,24,0,39,8,1
DDD,2014J,643285,0,0,13,458,21,277,0,10,77,0,0,0,0,0,0,49,0,181,21,1
DDD,2014J,643542,0,0,5,63,0,82,0,1,18,0,0,0,0,0,0,5,0,24,6,0
DDD,2014J,643729,0,0,7,68,6,133,0,6,34,0,0,0,0,0,0,25,0,47,10,1
DDD,2014J,643758,0,0,1,46,0,60,0,0,14,0,0,0,0,0,0,13,0,43,3,1
DDD,2014J,644159,0,0,5,253,0,237,0,0,31,0,0,0,0,0,0,12,0,25,7,0
DDD,2014J,644229,0,0,1,203,0,92,0,3,43,0,0,0,0,0,0,6,0,14,6,0
DDD,2014J,644310,0,0,1,114,0,68,0,0,35,0,0,0,0,0,0,16,0,22,4,0
DDD,2014J,644409,0,0,8,100,38,108,0,3,129,0,0,0,0,0,0,22,0,53,17,1
DDD,2014J,644457,0,0,0,124,0,66,0,7,30,0,0,0,0,0,0,20,0,60,5,1
DDD,2014J,644474,0,0,4,55,6,49,0,3,26,0,0,0,0,0,0,5,0,24,3,1
DDD,2014J,644516,0,0,0,13,0,16,0,0,17,0,0,0,0,0,0,2,0,14,0,0
DDD,2014J,644525,0,0,9,116,0,97,0,1,125,0,0,0,0,0,0,16,0,84,5,1
DDD,2014J,644567,0,0,2,199,6,131,0,10,39,0,0,0,0,0,0,10,0,43,19,0
DDD,2014J,644956,0,0,5,357,0,186,0,2,49,0,0,0,0,0,0,9,0,35,11,1
DDD,2014J,644964,0,0,4,445,0,205,0,1,44,0,0,0,0,0,0,14,0,58,13,1
DDD,2014J,645019,0,0,1,13,9,40,0,0,32,0,0,0,0,0,0,7,0,27,4,0
DDD,2014J,645031,0,0,1,517,2,239,0,4,25,0,0,0,0,0,0,44,0,173,10,1
DDD,2014J,645054,0,0,1,50,13,75,0,7,26,0,0,0,0,0,0,8,0,20,4,0
DDD,2014J,645081,0,0,16,195,0,156,0,4,76,0,0,0,0,0,0,30,0,69,11,1
DDD,2014J,645147,0,0,2,49,16,62,0,0,22,0,0,0,0,0,0,4,0,5,0,0
DDD,2014J,645219,0,0,5,33,7,144,0,4,206,0,0,0,0,0,0,20,0,169,26,1
DDD,2014J,645322,0,0,0,34,0,33,0,0,27,0,0,0,0,0,0,8,0,5,1,0
DDD,2014J,645353,0,0,1,0,0,8,0,0,7,0,0,0,0,0,0,1,0,2,0,0
DDD,2014J,645425,0,0,3,79,17,123,0,5,54,0,0,0,0,0,0,30,0,65,16,1
DDD,2014J,645434,0,0,3,460,0,178,0,16,85,0,0,0,0,0,0,40,0,81,26,1
DDD,2014J,645499,0,0,1,171,0,78,0,2,20,0,0,0,0,0,0,19,0,36,4,1
DDD,2014J,645512,0,0,1,0,0,40,0,0,29,0,0,0,0,0,0,4,0,15,1,0
DDD,2014J,645551,0,0,8,33,2,136,0,2,58,0,0,0,0,0,0,44,0,56,17,1
DDD,2014J,645792,0,0,7,260,0,152,0,4,30,0,0,0,0,0,0,40,0,74,5,1
DDD,2014J,645818,0,0,5,39,14,97,0,0,17,0,0,0,0,0,0,71,0,83,10,1
DDD,2014J,645864,0,0,1,200,1,102,0,1,32,0,0,0,0,0,0,9,0,33,4,1
DDD,2014J,645866,0,0,3,33,9,94,0,0,165,0,0,0,0,0,0,25,0,60,14,0
DDD,2014J,645939,0,0,3,139,0,224,0,7,149,0,0,0,0,0,0,13,0,58,7,1
DDD,2014J,645962,0,0,0,67,0,49,0,0,44,0,0,0,0,0,0,10,0,6,0,0
DDD,2014J,646006,0,0,1,756,0,268,0,10,31,0,0,0,0,0,0,18,0,43,7,0
DDD,2014J,646090,0,0,9,111,1,112,0,8,42,0,0,0,0,0,0,19,0,51,12,1
DDD,2014J,646314,0,0,3,8,0,9,0,0,15,0,0,0,0,0,0,21,0,21,4,0
DDD,2014J,646322,0,0,8,61,8,113,0,2,35,0,0,0,0,0,0,39,0,80,13,1
DDD,2014J,646344,0,0,2,58,0,73,0,7,39,0,0,0,0,0,0,40,0,23,7,1
DDD,2014J,646359,0,0,4,46,2,59,0,2,45,0,0,0,0,0,0,26,0,47,3,1
DDD,2014J,646391,0,0,0,0,9,28,0,0,24,0,0,0,0,0,0,3,0,6,2,0
DDD,2014J,646489,0,0,6,410,14,174,0,4,48,0,0,0,0,0,0,23,0,78,15,1
DDD,2014J,646589,0,0,6,35,0,33,0,0,32,0,0,0,0,0,0,17,0,49,3,0
DDD,2014J,646700,0,0,6,101,6,105,0,5,30,0,0,0,0,0,0,66,0,47,8,0
DDD,2014J,646836,0,0,1,8,12,81,0,0,73,0,0,0,0,0,0,32,0,106,1,0
DDD,2014J,646952,0,0,9,270,4,98,0,6,56,0,0,0,0,0,0,27,0,106,9,0
DDD,2014J,646957,0,0,2,3,0,56,0,2,20,0,7,0,0,0,0,11,0,18,1,1
DDD,2014J,647166,0,0,17,1887,7,690,0,15,97,0,0,0,0,0,0,73,0,258,31,1
DDD,2014J,647215,0,0,7,573,0,461,0,4,119,0,0,0,0,0,0,42,0,93,6,1
DDD,2014J,647218,0,0,3,38,0,33,0,14,88,0,0,0,0,0,0,14,0,14,2,0
DDD,2014J,647227,0,0,2,153,4,107,0,0,14,0,0,0,0,0,0,20,0,48,5,0
DDD,2014J,647305,0,0,1,28,0,41,0,1,29,0,0,0,0,0,0,10,0,31,4,0
DDD,2014J,647318,0,0,1,14,0,24,0,0,35,0,0,0,0,0,0,0,0,2,0,0
DDD,2014J,647368,0,0,1,39,0,47,0,0,16,0,0,0,0,0,0,12,0,17,2,0
DDD,2014J,647373,0,0,7,143,17,146,0,11,48,0,0,0,0,0,0,19,0,51,10,1
DDD,2014J,647464,0,0,0,73,9,69,0,3,12,0,0,0,0,0,0,11,0,33,5,1
DDD,2014J,647488,0,0,6,77,0,138,0,0,68,0,0,0,0,0,0,31,0,79,11,0
DDD,2014J,647565,0,0,15,74,28,143,0,22,110,0,0,0,0,0,0,81,0,62,12,0
DDD,2014J,647604,0,0,0,0,0,25,0,0,45,0,0,0,0,0,0,3,0,3,2,0
DDD,2014J,647605,0,0,9,148,4,215,0,22,193,0,0,0,0,0,0,84,0,60,9,1
DDD,2014J,647612,0,0,3,13,6,119,0,8,62,0,0,0,0,0,0,26,0,66,13,0
DDD,2014J,647614,0,0,4,39,0,36,0,1,12,0,0,0,0,0,0,5,0,15,0,0
DDD,2014J,647647,0,0,3,129,0,81,0,0,29,0,0,0,0,0,0,24,0,23,5,1
DDD,2014J,647879,0,0,4,179,0,76,0,7,26,0,0,0,0,0,0,10,0,19,8,1
DDD,2014J,647937,0,0,8,25,7,135,0,0,129,0,0,0,0,0,0,28,0,55,12,1
DDD,2014J,647947,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,10,0,36,1,0
DDD,2014J,647968,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,648172,0,0,2,417,0,135,0,2,35,0,0,0,0,0,0,41,0,99,8,1
DDD,2014J,648183,0,0,11,46,10,167,0,5,136,0,0,0,0,0,0,38,0,101,18,1
DDD,2014J,648269,0,0,4,11,16,48,0,0,48,0,0,0,0,0,0,10,0,22,3,1
DDD,2014J,648321,0,0,2,111,27,90,0,0,39,0,0,0,0,0,0,13,0,66,4,1
DDD,2014J,648419,0,0,5,398,2,97,0,5,32,0,0,0,0,0,0,23,0,106,7,0
DDD,2014J,648428,0,0,17,578,0,397,0,1,48,0,0,0,0,0,0,50,0,199,29,1
DDD,2014J,648570,0,0,4,45,0,88,0,4,31,0,0,0,0,0,0,19,0,37,7,1
DDD,2014J,648597,0,0,1,42,0,31,0,0,37,0,0,0,0,0,0,9,0,34,3,0
DDD,2014J,648695,0,0,1,68,9,27,0,0,13,0,0,0,0,0,0,5,0,12,0,0
DDD,2014J,648766,0,0,5,849,2,197,0,26,51,0,0,0,0,0,0,20,0,88,18,0
DDD,2014J,648833,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
DDD,2014J,648841,0,0,1,0,0,17,0,0,12,0,0,0,0,0,0,40,0,14,1,1
DDD,2014J,648854,0,0,5,458,1,382,0,11,34,0,0,0,0,0,0,30,0,87,14,1
DDD,2014J,648880,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,2,0,2,0,0
DDD,2014J,648898,0,0,20,2287,0,1036,0,4,39,0,0,0,0,0,0,22,0,102,14,1
DDD,2014J,648920,0,0,5,631,23,363,0,12,30,0,0,0,0,0,0,18,0,48,14,1
DDD,2014J,648947,0,0,3,25,0,17,0,0,16,0,0,0,0,0,0,4,0,12,0,0
DDD,2014J,648959,0,0,3,30,0,53,0,0,56,0,0,0,0,0,0,6,0,24,1,0
DDD,2014J,649014,0,0,1,37,0,48,0,2,29,0,0,0,0,0,0,16,0,13,2,1
DDD,2014J,649041,0,0,0,236,0,31,0,0,20,0,0,0,0,0,0,6,0,7,1,0
DDD,2014J,649078,0,0,12,1614,20,709,0,16,167,0,0,0,0,0,0,116,0,423,80,1
DDD,2014J,649090,0,0,4,98,0,52,0,0,17,0,0,0,0,0,0,8,0,47,7,1
DDD,2014J,649120,0,0,1,12,14,42,0,3,52,0,0,0,0,0,0,7,0,7,0,0
DDD,2014J,649214,0,0,2,252,0,115,0,0,55,0,0,0,0,0,0,40,0,55,10,1
DDD,2014J,649261,0,0,2,179,11,126,0,6,55,0,0,0,0,0,0,16,0,121,14,0
DDD,2014J,649321,0,0,0,70,0,32,0,0,35,0,0,0,0,0,0,11,0,22,1,1
DDD,2014J,649383,0,0,12,60,28,101,0,1,45,0,0,0,0,0,0,19,0,51,12,0
DDD,2014J,649413,0,0,4,305,54,235,0,7,54,0,0,0,0,0,0,32,0,97,32,0
DDD,2014J,649514,0,0,4,13,0,144,0,1,167,0,0,0,0,0,0,18,0,68,23,1
DDD,2014J,649552,0,0,0,237,0,61,0,2,15,0,0,0,0,0,0,5,0,22,3,0
DDD,2014J,649614,0,0,4,32,29,90,0,8,62,0,0,0,0,0,0,23,0,27,10,1
DDD,2014J,649688,0,0,2,4,0,84,0,6,149,0,0,0,0,0,0,11,0,36,7,1
DDD,2014J,649745,0,0,2,109,0,86,0,22,28,0,0,0,0,0,0,21,0,73,18,1
DDD,2014J,649761,0,0,0,3,0,39,0,0,15,0,0,0,0,0,0,9,0,36,1,0
DDD,2014J,649780,0,0,0,3,0,5,0,0,14,0,0,0,0,0,0,2,0,2,0,1
DDD,2014J,649819,0,0,1,234,13,166,0,2,28,0,0,0,0,0,0,15,0,36,8,1
